Timestamp,Soil.Heat.Flux.Density..uncorrected....0.05m..1,Soil.Heat.Flux.Density..uncorrected....0.05m..2,Soil.Heat.Flux.Density..uncorrected....0.05m..3
2017-10-03 05:30:00,-520.13,-20.6,-19.55
2017-10-03 06:00:00,-407.48,-20.82,-19.98
2017-10-03 06:30:00,-232.19,-20.99,-20.18
2017-10-03 07:00:00,-398.56,-21.12,-19.47
2017-10-03 07:30:00,-798.04,-21.14,-17.75
2017-10-03 08:00:00,-812.91,-20.69,-14.53
2017-10-03 08:30:00,-794.5,-19.61,-10.43
2017-10-03 09:00:00,-7.4,-17.7,-5.29
2017-10-03 09:30:00,-129.09,-15.22,0.54
2017-10-03 10:00:00,-127.52,-12.09,7.38
2017-10-03 10:30:00,-124.81,-8.53,12.42
2017-10-03 11:00:00,-124.38,-4.49,15.97
2017-10-03 11:30:00,-128.1,0.43,18.2
2017-10-03 12:00:00,-126.35,7.49,18.13
2017-10-03 12:30:00,-121.73,14.89,16.83
2017-10-03 13:00:00,-123.26,21.03,14.92
2017-10-03 13:30:00,-123.58,24.63,13.41
2017-10-03 14:00:00,-121.95,26.09,11.84
2017-10-03 14:30:00,-117.96,25.97,10.04
2017-10-03 15:00:00,-112.76,24.69,8.12
2017-10-03 15:30:00,-111.55,22.25,6.03
2017-10-03 16:00:00,-110.1,18.66,3.86
2017-10-03 16:30:00,-110.76,14.4,2.09
2017-10-03 17:00:00,-110.06,9.89,0.53
2017-10-03 17:30:00,-109.55,5.57,-1.16
2017-10-03 18:00:00,-114.03,1.56,-3.95
2017-10-03 18:30:00,-149.61,-2.27,-7.01
2017-10-03 19:00:00,-137.87,-5.72,-9.19
2017-10-03 19:30:00,-143.5,-8.82,-11.48
2017-10-03 20:00:00,-142.67,-11.48,-13.6
2017-10-03 20:30:00,-148.18,-14.1,-15.44
2017-10-03 21:00:00,-147.03,-16,-16.44
2017-10-03 21:30:00,-156.78,-17.54,-17.3
2017-10-03 22:00:00,-160.85,-18.73,-17.98
2017-10-03 22:30:00,-171.73,-19.61,-18.48
2017-10-03 23:00:00,-236.96,-20.09,-18.74
2017-10-03 23:30:00,-212.2,-20.16,-18.76
2017-10-04 00:00:00,-225.8,-19.82,-18.83
2017-10-04 00:30:00,-229.76,-19.68,-19.04
2017-10-04 01:00:00,-192.48,-19.69,-19.38
2017-10-04 01:30:00,-218.27,-20.02,-19.52
2017-10-04 02:00:00,-316.18,-20.31,-19.52
2017-10-04 02:30:00,-166.69,-20.55,-19.79
2017-10-04 03:00:00,-173.8,-20.76,-20
2017-10-04 03:30:00,-169.51,-20.94,-20.14
2017-10-04 04:00:00,-167.8,-21.04,-20.24
2017-10-04 04:30:00,-165.32,-21.23,-20.42
2017-10-04 05:00:00,-158.11,-21.35,-20.49
2017-10-04 05:30:00,-154.19,-21.39,-20.71
2017-10-04 06:00:00,-157.59,-21.42,-20.67
2017-10-04 06:30:00,-160.85,-21.4,-20.41
2017-10-04 07:00:00,-251.09,-21.35,-19.8
2017-10-04 07:30:00,-736.12,-21.14,-18.1
2017-10-04 08:00:00,-827.86,-20.73,-15.01
2017-10-04 08:30:00,-827.86,-20.04,-10.95
2017-10-04 09:00:00,-288.34,-18.71,-6.43
2017-10-04 09:30:00,-121.61,-16.49,-0.6
2017-10-04 10:00:00,-123.28,-13.56,6.59
2017-10-04 10:30:00,-120.98,-9.89,12.33
2017-10-04 11:00:00,-120.82,-5.67,15.78
2017-10-04 11:30:00,-124.21,-0.61,18.01
2017-10-04 12:00:00,-128.17,6.74,18.74
2017-10-04 12:30:00,-125.12,15.2,18.1
2017-10-04 13:00:00,-124.13,22.57,17.27
2017-10-04 13:30:00,-122.83,27.19,15.78
2017-10-04 14:00:00,-120.91,29.05,14.23
2017-10-04 14:30:00,-116.98,29.08,13.04
2017-10-04 15:00:00,-116.15,28.13,11.91
2017-10-04 15:30:00,-116.25,25.99,9.79
2017-10-04 16:00:00,-115.59,23.05,8.1
2017-10-04 16:30:00,-113.54,19.66,6.37
2017-10-04 17:00:00,-115.47,15.3,3.88
2017-10-04 17:30:00,-121.15,10.45,1.49
2017-10-04 18:00:00,-131.96,5.54,-1.67
2017-10-04 18:30:00,-139.42,0.72,-5.4
2017-10-04 19:00:00,-181.03,-3.48,-8.74
2017-10-04 19:30:00,-168.1,-7.39,-11.06
2017-10-04 20:00:00,-172.77,-10.47,-12.82
2017-10-04 20:30:00,-168.05,-12.93,-14.34
2017-10-04 21:00:00,-165.2,-14.88,-15.48
2017-10-04 21:30:00,-165.76,-16.42,-16.23
2017-10-04 22:00:00,-168.97,-17.66,-16.92
2017-10-04 22:30:00,-165.63,-18.6,-17.55
2017-10-04 23:00:00,-164.72,-19.22,-17.96
2017-10-04 23:30:00,-169.62,-19.66,-18.3
2017-10-05 00:00:00,-179.68,-19.99,-18.5
2017-10-05 00:30:00,-163.62,-19.97,-18.75
2017-10-05 01:00:00,-206.36,-19.69,-18.8
2017-10-05 01:30:00,-266.38,-19.68,-18.92
2017-10-05 02:00:00,-180.59,-19.83,-19.24
2017-10-05 02:30:00,-152.09,-19.95,-19.28
2017-10-05 03:00:00,-166.24,-20.13,-19.23
2017-10-05 03:30:00,-157.18,-20.25,-19.07
2017-10-05 04:00:00,-158.77,-20.3,-19.22
2017-10-05 04:30:00,-161.98,-20.41,-19.3
2017-10-05 05:00:00,-174.65,-20.47,-19.28
2017-10-05 05:30:00,-159.65,-20.45,-19.32
2017-10-05 06:00:00,-156.56,-20.42,-19.35
2017-10-05 06:30:00,-160.22,-20.42,-19.53
2017-10-05 07:00:00,-224.79,-20.47,-19.19
2017-10-05 07:30:00,-701.04,-20.38,-17.71
2017-10-05 08:00:00,-805.44,-19.99,-14.7
2017-10-05 08:30:00,-734.68,-19.27,-10.83
2017-10-05 09:00:00,-213.57,-17.92,-6.34
2017-10-05 09:30:00,-122.57,-15.62,-0.65
2017-10-05 10:00:00,-125.75,-12.76,5.93
2017-10-05 10:30:00,-128.68,-9.32,11.32
2017-10-05 11:00:00,-126.64,-5.28,15.13
2017-10-05 11:30:00,-131.21,-0.43,17.15
2017-10-05 12:00:00,-131.63,5.95,17.33
2017-10-05 12:30:00,-126.01,12.77,16.42
2017-10-05 13:00:00,-126.13,18.59,15.4
2017-10-05 13:30:00,-124.17,22.63,14.2
2017-10-05 14:00:00,-121.36,24.77,12.75
2017-10-05 14:30:00,-121.35,25.28,11.25
2017-10-05 15:00:00,-119.28,24.46,9.89
2017-10-05 15:30:00,-117.39,22.72,8.29
2017-10-05 16:00:00,-113.19,20.11,6.9
2017-10-05 16:30:00,-110.09,16.89,5.44
2017-10-05 17:00:00,-110.64,12.99,3.74
2017-10-05 17:30:00,-114.8,8.7,1.64
2017-10-05 18:00:00,-121.45,4.3,-1.64
2017-10-05 18:30:00,-114.7,-0.24,-5.79
2017-10-05 19:00:00,-116.13,-4.33,-9.07
2017-10-05 19:30:00,-118.24,-8.06,-11.25
2017-10-05 20:00:00,-118.3,-10.98,-12.95
2017-10-05 20:30:00,-119.16,-13.28,-14.35
2017-10-05 21:00:00,-127.09,-15.07,-15.22
2017-10-05 21:30:00,-147.71,-16.46,-15.79
2017-10-05 22:00:00,-136.6,-17.49,-16.45
2017-10-05 22:30:00,-135.97,-18.28,-16.9
2017-10-05 23:00:00,-141.7,-18.84,-17.3
2017-10-05 23:30:00,-148.52,-19.2,-17.7
2017-10-06 00:00:00,-171.98,-19.3,-17.82
2017-10-06 00:30:00,-153.44,-18.9,-17.89
2017-10-06 01:00:00,-167.3,-18.85,-18.01
2017-10-06 01:30:00,-250.84,-18.91,-18.01
2017-10-06 02:00:00,-171.5,-18.99,-18.05
2017-10-06 02:30:00,-159.04,-19.14,-18.03
2017-10-06 03:00:00,-197.86,-19.29,-18
2017-10-06 03:30:00,-248.68,-19.4,-17.68
2017-10-06 04:00:00,-444.12,-19.27,-16.74
2017-10-06 04:30:00,-393.12,-18.87,-15.25
2017-10-06 05:00:00,-581.58,-18.3,-14.41
2017-10-06 05:30:00,-843.02,-17.76,-13.19
2017-10-06 06:00:00,-862.21,-16.69,-11.05
2017-10-06 06:30:00,-872.57,-15.2,-9.35
2017-10-06 07:00:00,-854.34,-13.63,-7.86
2017-10-06 07:30:00,-397.43,-12.08,-6.23
2017-10-06 08:00:00,-28.94,-10.38,-4.88
2017-10-06 08:30:00,-13.22,-8.78,-3.49
2017-10-06 09:00:00,-102.35,-7.01,-2.01
2017-10-06 09:30:00,-129.37,-5.29,-1.14
2017-10-06 10:00:00,-141.25,-3.57,0.51
2017-10-06 10:30:00,-136.58,-1.58,1.53
2017-10-06 11:00:00,-140.67,0.21,2.47
2017-10-06 11:30:00,-145.39,1.92,3.94
2017-10-06 12:00:00,-147.32,4.09,5.73
2017-10-06 12:30:00,-143.06,6.49,6.23
2017-10-06 13:00:00,-144.99,7.46,5.39
2017-10-06 13:30:00,-145.61,7.01,5
2017-10-06 14:00:00,-122.33,6.56,4.99
2017-10-06 14:30:00,-147.46,6.3,4.8
2017-10-06 15:00:00,-151.27,5.9,4.74
2017-10-06 15:30:00,-151.19,5.56,4.59
2017-10-06 16:00:00,-153.55,5.07,4.3
2017-10-06 16:30:00,-153.72,4.48,4.32
2017-10-06 17:00:00,-157.52,4.2,4.4
2017-10-06 17:30:00,-152.51,3.67,3.09
2017-10-06 18:00:00,-177.84,2.02,1.26
2017-10-06 18:30:00,-185.34,0.14,0.46
2017-10-06 19:00:00,-138.18,-1.05,0.15
2017-10-06 19:30:00,277.97,-1.62,0.14
2017-10-06 20:00:00,1018.9,-2.04,0.45
2017-10-06 20:30:00,1058.75,-1.9,-0.06
2017-10-06 21:00:00,922.12,-2.59,-1.6
2017-10-06 21:30:00,831.79,-3.68,-2.04
2017-10-06 22:00:00,771.82,-4.2,-2.54
2017-10-06 22:30:00,693.78,-4.75,-3.43
2017-10-06 23:00:00,653.08,-5.38,-3.8
2017-10-06 23:30:00,636.36,-5.65,-3.95
2017-10-07 00:00:00,581.06,-5.89,-4.89
2017-10-07 00:30:00,537.71,-6.73,-5.87
2017-10-07 01:00:00,533.56,-7.61,-6.62
2017-10-07 01:30:00,506.61,-8.3,-7.17
2017-10-07 02:00:00,527.16,-8.61,-7.23
2017-10-07 02:30:00,488.45,-9.21,-7.88
2017-10-07 03:00:00,439.66,-10,-8.38
2017-10-07 03:30:00,438.44,-10.62,-8.33
2017-10-07 04:00:00,469.56,-10.96,-8.32
2017-10-07 04:30:00,482.51,-11.22,-8.52
2017-10-07 05:00:00,601.4,-11.44,-8.75
2017-10-07 05:30:00,694.57,-11.78,-10.05
2017-10-07 06:00:00,678.32,-12.62,-11.04
2017-10-07 06:30:00,628.65,-13.33,-11.5
2017-10-07 07:00:00,473.01,-13.84,-11.27
2017-10-07 07:30:00,314.99,-13.73,-9.75
2017-10-07 08:00:00,152.68,-12.72,-7.25
2017-10-07 08:30:00,262.09,-10.79,-3.37
2017-10-07 09:00:00,190.32,-7.74,0.51
2017-10-07 09:30:00,-113.83,-4.13,4.03
2017-10-07 10:00:00,-145.57,-0.23,6.69
2017-10-07 10:30:00,-148.36,3.87,7.62
2017-10-07 11:00:00,-151.85,7.32,8.14
2017-10-07 11:30:00,-152.01,10.21,8.87
2017-10-07 12:00:00,-154.96,13.06,10.05
2017-10-07 12:30:00,-154.33,16.12,11.96
2017-10-07 13:00:00,-155.12,19.89,12.04
2017-10-07 13:30:00,-147.01,21.04,10.49
2017-10-07 14:00:00,-151.77,20.7,10.54
2017-10-07 14:30:00,-150.17,20.63,9.17
2017-10-07 15:00:00,-152.15,18.9,8.87
2017-10-07 15:30:00,-141.28,17.52,7.3
2017-10-07 16:00:00,-139.86,14.71,5.96
2017-10-07 16:30:00,-140.79,11.98,4.68
2017-10-07 17:00:00,-142.82,9.14,2.87
2017-10-07 17:30:00,-143.85,6.01,0.17
2017-10-07 18:00:00,-165.58,1.79,-3.57
2017-10-07 18:30:00,-221.79,-2.48,-6.77
2017-10-07 19:00:00,-199.06,-6.14,-9.17
2017-10-07 19:30:00,-414.53,-9.23,-11.05
2017-10-07 20:00:00,-389.55,-11.43,-10.83
2017-10-07 20:30:00,-547.46,-12.48,-10.72
2017-10-07 21:00:00,-750.34,-13.18,-10.25
2017-10-07 21:30:00,-688.55,-13.1,-8.13
2017-10-07 22:00:00,-655.48,-12.13,-7.92
2017-10-07 22:30:00,-767.7,-12.04,-8.4
2017-10-07 23:00:00,-719.24,-12.27,-9.24
2017-10-07 23:30:00,-842.62,-12.93,-9.77
2017-10-08 00:00:00,-842.62,-13.25,-8.73
2017-10-08 00:30:00,-842.62,-12.35,-6.48
2017-10-08 01:00:00,-842.62,-10.94,-5.96
2017-10-08 01:30:00,-842.62,-10.01,-6.64
2017-10-08 02:00:00,-842.62,-9.8,-7.89
2017-10-08 02:30:00,-819.19,-10.26,-9.43
2017-10-08 03:00:00,-795.23,-11.26,-11.11
2017-10-08 03:30:00,-713.46,-12.53,-12.31
2017-10-08 04:00:00,-651.33,-13.73,-13.69
2017-10-08 04:30:00,-825.43,-14.89,-14.29
2017-10-08 05:00:00,-825.43,-15.24,-12.74
2017-10-08 05:30:00,-810.38,-14.82,-12.01
2017-10-08 06:00:00,-615.13,-14.68,-12.9
2017-10-08 06:30:00,-650.01,-15.26,-14.62
2017-10-08 07:00:00,-848.51,-15.99,-15.4
2017-10-08 07:30:00,-853.39,-16.57,-14.51
2017-10-08 08:00:00,-853.39,-16.56,-10.77
2017-10-08 08:30:00,-257.88,-15.15,-6.08
2017-10-08 09:00:00,-138.38,-12.49,-1.48
2017-10-08 09:30:00,-153.83,-9.79,2.12
2017-10-08 10:00:00,-150.46,-7.59,7.38
2017-10-08 10:30:00,-147.9,-5.34,11.71
2017-10-08 11:00:00,-150.57,-2.25,15.39
2017-10-08 11:30:00,-154.83,2.09,17.04
2017-10-08 12:00:00,-149.98,8.9,18.07
2017-10-08 12:30:00,-145.89,14.57,16.76
2017-10-08 13:00:00,-147.06,16.81,12.9
2017-10-08 13:30:00,-149.52,16.28,11.19
2017-10-08 14:00:00,-150.96,17.44,10.52
2017-10-08 14:30:00,-145.15,18.84,9.74
2017-10-08 15:00:00,-135.38,19.24,8.58
2017-10-08 15:30:00,-132.99,18,7.08
2017-10-08 16:00:00,-132.88,15.56,5.48
2017-10-08 16:30:00,-130.89,12.25,3.76
2017-10-08 17:00:00,-131.2,8.4,1.75
2017-10-08 17:30:00,-132.73,4.68,-0.44
2017-10-08 18:00:00,-162.12,0.79,-3.84
2017-10-08 18:30:00,-397.63,-2.89,-6.57
2017-10-08 19:00:00,-269.71,-5.98,-8.11
2017-10-08 19:30:00,-284.33,-8.34,-9.57
2017-10-08 20:00:00,-244.6,-10.32,-10.9
2017-10-08 20:30:00,-275.73,-12.13,-12.41
2017-10-08 21:00:00,-284.06,-13.84,-13.64
2017-10-08 21:30:00,-339.01,-15.23,-14.62
2017-10-08 22:00:00,-291.31,-16.34,-15.17
2017-10-08 22:30:00,-359.79,-17.17,-15.84
2017-10-08 23:00:00,-340.67,-17.7,-16.01
2017-10-08 23:30:00,-396.16,-17.48,-16.25
2017-10-09 00:00:00,-392.38,-17.16,-16.27
2017-10-09 00:30:00,-308.38,-17.24,-16.69
2017-10-09 01:00:00,-326.53,-17.47,-16.93
2017-10-09 01:30:00,-423.4,-17.75,-17.09
2017-10-09 02:00:00,-300.04,-17.97,-17.12
2017-10-09 02:30:00,-356.67,-18.16,-17.3
2017-10-09 03:00:00,-308.6,-18.34,-17.09
2017-10-09 03:30:00,-402.42,-18.39,-16.94
2017-10-09 04:00:00,-429.98,-18.3,-16.58
2017-10-09 04:30:00,-301.3,-18.15,-16.19
2017-10-09 05:00:00,-253.95,-18,-16.41
2017-10-09 05:30:00,-277.5,-18.06,-16.61
2017-10-09 06:00:00,-378.35,-18.16,-16.22
2017-10-09 06:30:00,-445.71,-18.08,-15.78
2017-10-09 07:00:00,-518.56,-17.81,-15.4
2017-10-09 07:30:00,-461.08,-17.46,-14.82
2017-10-09 08:00:00,-728.48,-17.14,-13.97
2017-10-09 08:30:00,-644.34,-16.63,-10.99
2017-10-09 09:00:00,-483.23,-15.01,-4.74
2017-10-09 09:30:00,-89.83,-12.08,-0.71
2017-10-09 10:00:00,-145.71,-9.59,5.33
2017-10-09 10:30:00,-152.78,-6.75,10.51
2017-10-09 11:00:00,-153.62,-3.06,14.91
2017-10-09 11:30:00,-158.94,1.63,17.27
2017-10-09 12:00:00,-158.06,7.83,17.37
2017-10-09 12:30:00,-152.19,14.08,16.32
2017-10-09 13:00:00,-143.22,19.07,14.67
2017-10-09 13:30:00,-140.09,22.49,13.73
2017-10-09 14:00:00,-141.98,24.89,13.95
2017-10-09 14:30:00,-139.51,26.72,13.78
2017-10-09 15:00:00,-135.47,26.43,11.47
2017-10-09 15:30:00,-134.49,23.6,8.49
2017-10-09 16:00:00,-131.22,20.05,6.29
2017-10-09 16:30:00,-127.93,15.93,3.68
2017-10-09 17:00:00,-129.67,11.36,1.54
2017-10-09 17:30:00,-138.02,7.25,-0.38
2017-10-09 18:00:00,-147.36,3.27,-3.15
2017-10-09 18:30:00,-169.34,-0.81,-6.15
2017-10-09 19:00:00,-193.67,-4.19,-7.61
2017-10-09 19:30:00,-207.92,-6.62,-8.21
2017-10-09 20:00:00,-192.89,-8.15,-8.69
2017-10-09 20:30:00,-222.38,-9.39,-9.54
2017-10-09 21:00:00,-229.19,-10.77,-10.8
2017-10-09 21:30:00,-282.03,-12.29,-12.29
2017-10-09 22:00:00,-336.2,-13.69,-12.85
2017-10-09 22:30:00,-422.24,-14.42,-12.5
2017-10-09 23:00:00,-296.9,-14.72,-12.55
2017-10-09 23:30:00,-338.77,-15.07,-13.08
2017-10-10 00:00:00,-488.29,-15.43,-12.95
2017-10-10 00:30:00,-447.62,-15.31,-12.2
2017-10-10 01:00:00,-531.17,-14.94,-11.7
2017-10-10 01:30:00,-528.74,-14.16,-11.25
2017-10-10 02:00:00,-469.7,-13.41,-11.11
2017-10-10 02:30:00,-511.92,-13.07,-11.04
2017-10-10 03:00:00,-572.67,-12.86,-10.97
2017-10-10 03:30:00,-598.25,-12.76,-10.95
2017-10-10 04:00:00,-496.9,-12.75,-10.99
2017-10-10 04:30:00,-688.64,-12.73,-11.08
2017-10-10 05:00:00,-700.07,-12.8,-10.9
2017-10-10 05:30:00,-860.23,-12.75,-10.33
2017-10-10 06:00:00,-844.36,-12.53,-9.77
2017-10-10 06:30:00,-854,-12.31,-9.47
2017-10-10 07:00:00,-854,-12.03,-8.8
2017-10-10 07:30:00,-854,-11.46,-7.68
2017-10-10 08:00:00,-795.38,-10.56,-6.28
2017-10-10 08:30:00,-577.71,-9.25,-4.22
2017-10-10 09:00:00,-800.43,-7.5,-2.98
2017-10-10 09:30:00,718.06,-6.31,-2.63
2017-10-10 10:00:00,350.98,-5.22,-1.72
2017-10-10 10:30:00,262.41,-3.79,0.62
2017-10-10 11:00:00,259.52,-1.72,1.81
2017-10-10 11:30:00,120.43,0.1,2.01
2017-10-10 12:00:00,36.95,1.14,2.82
2017-10-10 12:30:00,76.57,3.31,7.43
2017-10-10 13:00:00,103.65,8.16,9.82
2017-10-10 13:30:00,434.52,12.02,9.98
2017-10-10 14:00:00,45.54,13.84,9.7
2017-10-10 14:30:00,-142.92,15.42,9.8
2017-10-10 15:00:00,-147.14,16.55,7.89
2017-10-10 15:30:00,-147.78,16.12,7.43
2017-10-10 16:00:00,-146.93,15.31,5.95
2017-10-10 16:30:00,-145.87,13.19,3.94
2017-10-10 17:00:00,-147.77,9.73,1.15
2017-10-10 17:30:00,-155.16,5.41,-1.21
2017-10-10 18:00:00,-170.99,1.52,-2.5
2017-10-10 18:30:00,295.42,-1.12,-3.11
2017-10-10 19:00:00,719.79,-2.61,-3.48
2017-10-10 19:30:00,909.67,-3.7,-3.72
2017-10-10 20:00:00,1005.12,-4.39,-4.61
2017-10-10 20:30:00,974.96,-6.04,-7.48
2017-10-10 21:00:00,879.31,-8.12,-7.33
2017-10-10 21:30:00,981.16,-8.6,-6.3
2017-10-10 22:00:00,1030.42,-8.69,-7.42
2017-10-10 22:30:00,1030.42,-9.95,-9.81
2017-10-10 23:00:00,1030.42,-11.56,-10.51
2017-10-10 23:30:00,925.93,-12.16,-9.4
2017-10-11 00:00:00,977.59,-11.8,-8.07
2017-10-11 00:30:00,1005.11,-10.92,-7.45
2017-10-11 01:00:00,1005.11,-10.18,-7.47
2017-10-11 01:30:00,964.59,-9.74,-7.76
2017-10-11 02:00:00,893.25,-9.68,-7.43
2017-10-11 02:30:00,1040.01,-9.52,-7.63
2017-10-11 03:00:00,1040.01,-9.89,-9.23
2017-10-11 03:30:00,1040.01,-10.7,-10.05
2017-10-11 04:00:00,999.6,-11.42,-10.31
2017-10-11 04:30:00,1015.25,-11.61,-9.28
2017-10-11 05:00:00,1049.21,-11.26,-8.88
2017-10-11 05:30:00,1049.21,-10.97,-8.29
2017-10-11 06:00:00,1049.21,-10.45,-7.65
2017-10-11 06:30:00,1049.21,-10.09,-7.47
2017-10-11 07:00:00,1043.8,-9.85,-6.81
2017-10-11 07:30:00,998.63,-9.37,-6.44
2017-10-11 08:00:00,832.39,-8.96,-6.47
2017-10-11 08:30:00,85.56,-8.6,-4.78
2017-10-11 09:00:00,-34.4,-7.23,-2.36
2017-10-11 09:30:00,-20.98,-5,-0.21
2017-10-11 10:00:00,0.95,-2.44,1.14
2017-10-11 10:30:00,68.54,-0.09,2.62
2017-10-11 11:00:00,368.33,2.85,4.71
2017-10-11 11:30:00,57.66,5.9,7.27
2017-10-11 12:00:00,-143.27,9.92,9.93
2017-10-11 12:30:00,-153.41,12.41,9.13
2017-10-11 13:00:00,-154.86,14.31,9.91
2017-10-11 13:30:00,-157.43,17.32,12.2
2017-10-11 14:00:00,-156.06,20.43,10.32
2017-10-11 14:30:00,-153.39,19.22,7.52
2017-10-11 15:00:00,-155.98,16.71,5.63
2017-10-11 15:30:00,-156.41,15.39,5.36
2017-10-11 16:00:00,-154.27,14.51,4.49
2017-10-11 16:30:00,-150.91,12.48,3.25
2017-10-11 17:00:00,-149.99,9.45,0.29
2017-10-11 17:30:00,-146.49,4.94,-2.86
2017-10-11 18:00:00,-144.07,-0.08,-7.07
2017-10-11 18:30:00,-142.7,-4.68,-10.64
2017-10-11 19:00:00,-159.76,-8.79,-13.01
2017-10-11 19:30:00,-233.16,-11.89,-13.44
2017-10-11 20:00:00,-243.61,-13.36,-11.89
2017-10-11 20:30:00,-192.31,-13.43,-11.53
2017-10-11 21:00:00,-203.24,-13.98,-12.62
2017-10-11 21:30:00,-169.17,-14.85,-13.87
2017-10-11 22:00:00,-200.62,-16.06,-15.39
2017-10-11 22:30:00,-264.15,-17.15,-15.72
2017-10-11 23:00:00,-354.92,-17.39,-14.75
2017-10-11 23:30:00,-772.33,-16.6,-13.8
2017-10-12 00:00:00,-841.01,-15.83,-12.31
2017-10-12 00:30:00,-841.01,-15.07,-10.81
2017-10-12 01:00:00,-841.01,-14.42,-10.42
2017-10-12 01:30:00,-841.01,-13.95,-9.82
2017-10-12 02:00:00,-841.01,-13.37,-9.29
2017-10-12 02:30:00,-841.01,-12.89,-8.68
2017-10-12 03:00:00,-841.01,-12.29,-7.83
2017-10-12 03:30:00,-841.01,-11.41,-7.07
2017-10-12 04:00:00,-841.01,-10.47,-6.53
2017-10-12 04:30:00,-838.94,-9.59,-6.04
2017-10-12 05:00:00,-669.86,-8.82,-5.72
2017-10-12 05:30:00,-378.59,-8.22,-5.56
2017-10-12 06:00:00,-272.27,-7.77,-5.5
2017-10-12 06:30:00,-247.98,-7.45,-5.49
2017-10-12 07:00:00,571.71,-7.33,-5.47
2017-10-12 07:30:00,533.82,-7.2,-5.2
2017-10-12 08:00:00,-71.53,-6.99,-4.98
2017-10-12 08:30:00,-181.64,-6.4,-3.16
2017-10-12 09:00:00,-191.33,-4.55,0.6
2017-10-12 09:30:00,48.46,-1.12,3.79
2017-10-12 10:00:00,190.25,2.65,3.66
2017-10-12 10:30:00,236.29,4.18,2.13
2017-10-12 11:00:00,293.79,4.4,2.52
2017-10-12 11:30:00,-98.48,5.09,2.34
2017-10-12 12:00:00,-157.86,5.66,3.28
2017-10-12 12:30:00,-171.3,7.5,6.08
2017-10-12 13:00:00,-169.33,11.43,7.9
2017-10-12 13:30:00,-165.34,14.27,7.26
2017-10-12 14:00:00,-161.75,13.93,3.53
2017-10-12 14:30:00,-154.67,9.41,0.28
2017-10-12 15:00:00,-171.06,4.69,0.72
2017-10-12 15:30:00,-115.73,3.11,0.56
2017-10-12 16:00:00,-42.16,2.26,-0.35
2017-10-12 16:30:00,-10.73,0.45,-2.33
2017-10-12 17:00:00,-34.04,-1.95,-3.07
2017-10-12 17:30:00,-50.4,-2.8,-3.04
2017-10-12 18:00:00,10.3,-3.52,-4.34
2017-10-12 18:30:00,71.16,-5.34,-6.33
2017-10-12 19:00:00,102.74,-7.68,-7.73
2017-10-12 19:30:00,106.52,-9.38,-7.63
2017-10-12 20:00:00,124.82,-9.93,-6.86
2017-10-12 20:30:00,150.56,-9.68,-5.98
2017-10-12 21:00:00,172.79,-9.11,-5.63
2017-10-12 21:30:00,216.17,-8.82,-6.08
2017-10-12 22:00:00,252.35,-8.81,-6.34
2017-10-12 22:30:00,203.61,-8.45,-6.27
2017-10-12 23:00:00,160.77,-8.31,-6.09
2017-10-12 23:30:00,134.59,-8.16,-5.78
2017-10-13 00:00:00,139.41,-8.03,-5.87
2017-10-13 00:30:00,135.43,-8.02,-6.53
2017-10-13 01:00:00,156.8,-8.76,-9.28
2017-10-13 01:30:00,147.71,-10.61,-11.86
2017-10-13 02:00:00,138.08,-12.32,-12.31
2017-10-13 02:30:00,129.36,-13.12,-11.42
2017-10-13 03:00:00,66.26,-13.01,-9.96
2017-10-13 03:30:00,5.31,-12.36,-9.03
2017-10-13 04:00:00,38.54,-11.86,-9.42
2017-10-13 04:30:00,38.1,-12.16,-10.66
2017-10-13 05:00:00,74.75,-12.72,-10.87
2017-10-13 05:30:00,117.81,-13.15,-12.27
2017-10-13 06:00:00,122.68,-14.04,-13.12
2017-10-13 06:30:00,121.19,-14.68,-12.97
2017-10-13 07:00:00,98.75,-14.99,-12.82
2017-10-13 07:30:00,32.01,-15.3,-12.62
2017-10-13 08:00:00,5.84,-15.46,-11.23
2017-10-13 08:30:00,-13.44,-14.9,-8.52
2017-10-13 09:00:00,94.13,-13.61,-5.18
2017-10-13 09:30:00,609.02,-12.08,-1.34
2017-10-13 10:00:00,-22.43,-10.23,3.04
2017-10-13 10:30:00,-158.77,-7.77,4.75
2017-10-13 11:00:00,-163.22,-5.32,5.71
2017-10-13 11:30:00,-165.44,-2.57,9.13
2017-10-13 12:00:00,-166.73,1.8,10.46
2017-10-13 12:30:00,-164.9,5.93,9.73
2017-10-13 13:00:00,-166.18,8.22,7.96
2017-10-13 13:30:00,-169.11,7.95,5.93
2017-10-13 14:00:00,-161.97,8.8,9.4
2017-10-13 14:30:00,-164.47,13.04,10.02
2017-10-13 15:00:00,-163.42,14.69,7.79
2017-10-13 15:30:00,-160.06,13.76,5.8
2017-10-13 16:00:00,-152.65,11.37,3.88
2017-10-13 16:30:00,-152.38,8.15,2
2017-10-13 17:00:00,-150.88,4.52,0.14
2017-10-13 17:30:00,-149.19,0.94,-2.5
2017-10-13 18:00:00,-149.53,-2.57,-6.58
2017-10-13 18:30:00,-153.62,-6.41,-10.32
2017-10-13 19:00:00,-153.6,-9.95,-12.98
2017-10-13 19:30:00,-158.49,-12.82,-14.68
2017-10-13 20:00:00,-155.21,-14.99,-15.95
2017-10-13 20:30:00,-154.53,-16.44,-16.86
2017-10-13 21:00:00,-157.64,-16.97,-17.22
