Timestamp,Shortwave.Irradiance..4.25m.,Shortwave.Reflectance..4.25m.,Longwave.Downward.Radiation..4.25m.,Longwave.Upward.Radiation..4.25m.
2017-11-16 09:30:00,133.37,19.47,314.44,348.94
2017-11-16 10:00:00,187.27,28.53,277.23,350.84
2017-11-16 10:30:00,228.12,32.39,295.83,354.13
2017-11-16 11:00:00,143.36,17.23,300.93,352.89
2017-11-16 11:30:00,176.04,19.36,313.77,354.57
2017-11-16 12:00:00,134.3,14.03,324.76,354.54
2017-11-16 12:30:00,117.85,12.32,328.37,354.62
2017-11-16 13:00:00,160.63,19.05,333.63,355.54
2017-11-16 13:30:00,174.84,20.16,311.59,357.84
2017-11-16 14:00:00,261.12,34.71,306.74,360.14
2017-11-16 14:30:00,163.4,19.25,305.25,358.43
2017-11-16 15:00:00,112.52,12.9,321.25,355.86
2017-11-16 15:30:00,55.19,6.19,315.14,352.34
2017-11-16 16:00:00,26.69,3.32,323.43,350.72
2017-11-16 16:30:00,4.26,0.73,329.11,349.23
2017-11-16 17:00:00,0.03,0.52,321.67,347.51
2017-11-16 17:30:00,0,0.33,330.32,347.66
2017-11-16 18:00:00,0,0.24,334.82,348.03
2017-11-16 18:30:00,0,0.28,331.74,347.51
2017-11-16 19:00:00,0,0.68,333.88,344.48
2017-11-16 19:30:00,0,1.41,337.93,345.02
2017-11-16 20:00:00,0,0.88,342.85,345.29
2017-11-16 20:30:00,0,1.02,338.59,343
2017-11-16 21:00:00,0.01,2.18,294.43,340.87
2017-11-16 21:30:00,0,2.7,275.28,337.75
2017-11-16 22:00:00,0.19,2.29,307.83,339.51
2017-11-16 22:30:00,0.12,1.8,333.89,342.74
2017-11-16 23:00:00,0,1.45,333.7,342.95
2017-11-16 23:30:00,0,1.85,330.98,341.36
2017-11-17 00:00:00,0.03,1.79,334.69,341.36
2017-11-17 00:30:00,0,0.72,338.22,340.61
2017-11-17 01:00:00,0.12,1.02,337.2,339.02
2017-11-17 01:30:00,0.01,1.1,337.36,339.22
2017-11-17 02:00:00,0,1.37,336.81,337.91
2017-11-17 02:30:00,0.01,1.48,338.13,338.72
2017-11-17 03:00:00,0,2.3,332.74,332.82
2017-11-17 03:30:00,0.03,1.63,329.12,331.18
2017-11-17 04:00:00,0.06,2.14,305.63,335.99
2017-11-17 04:30:00,0,2.32,272.38,330.26
2017-11-17 05:00:00,0.34,1.86,313.02,333.13
2017-11-17 05:30:00,0.5,1.7,326.6,336.3
2017-11-17 06:00:00,0.03,1.53,292.81,332.47
2017-11-17 06:30:00,0,1.23,280.11,325.53
2017-11-17 07:00:00,0.25,1.93,305.95,329.06
2017-11-17 07:30:00,1.39,1.69,311.95,331.3
2017-11-17 08:00:00,10.49,2.62,304.47,331.46
2017-11-17 08:30:00,35.37,5.04,288.91,332.65
2017-11-17 09:00:00,61.75,9.14,270.83,332.78
2017-11-17 09:30:00,220.08,38.33,265.01,344.75
2017-11-17 10:00:00,135.95,15.37,290.32,348.08
2017-11-17 10:30:00,266.89,39.62,278.58,353.86
2017-11-17 11:00:00,287.62,38.56,312.51,362.63
2017-11-17 11:30:00,294.53,41.1,288.11,363.28
2017-11-17 12:00:00,399.54,61.12,280.37,367.08
2017-11-17 12:30:00,131.21,16.2,287.92,357.71
2017-11-17 13:00:00,231.96,31.3,299.01,363.27
2017-11-17 13:30:00,191.94,22.42,303.39,363.5
2017-11-17 14:00:00,125.6,14.55,315.01,359.75
2017-11-17 14:30:00,112.09,13.67,313.22,357.51
2017-11-17 15:00:00,164.17,27.05,299.66,359.48
2017-11-17 15:30:00,113.77,18.98,278.41,355.73
2017-11-17 16:00:00,41.66,6.08,272.29,348.44
2017-11-17 16:30:00,11.55,2.85,289.6,340.76
2017-11-17 17:00:00,0.11,0.97,307.49,339.12
2017-11-17 17:30:00,0,0.96,312.73,337.43
2017-11-17 18:00:00,0,0.96,310.23,336.76
2017-11-17 18:30:00,0,1.29,302.94,334.04
2017-11-17 19:00:00,0,1.13,301.42,333.43
2017-11-17 19:30:00,0,1.74,290.4,329.72
2017-11-17 20:00:00,0,1.66,281.43,325.87
2017-11-17 20:30:00,0.07,1.84,294.31,327.36
2017-11-17 21:00:00,0.1,1.31,303.47,328.45
2017-11-17 21:30:00,0.18,1.12,315.43,333.64
2017-11-17 22:00:00,0.13,0.89,322.99,335.77
2017-11-17 22:30:00,0.09,0.61,327.69,337.73
2017-11-17 23:00:00,0.12,0.63,328.54,338.87
2017-11-17 23:30:00,0.18,0.82,329.3,341.99
2017-11-18 00:00:00,0.03,0.42,329.97,343.33
2017-11-18 00:30:00,0.02,0.38,332.43,345.36
2017-11-18 01:00:00,0,0.36,337,345.04
2017-11-18 01:30:00,0,0.69,334.91,345.4
2017-11-18 02:00:00,0,0.63,334.6,346.32
2017-11-18 02:30:00,0,0.21,334.67,346.72
2017-11-18 03:00:00,0,0.21,334.42,347.03
2017-11-18 03:30:00,0.01,0.19,334.75,346.98
2017-11-18 04:00:00,0,0.21,335.13,347.09
2017-11-18 04:30:00,0,0.23,336.29,347.46
2017-11-18 05:00:00,0,0.21,337.45,347.71
2017-11-18 05:30:00,0,0.86,340.96,347.06
2017-11-18 06:00:00,0,1.13,342.18,346.81
2017-11-18 06:30:00,0,1.41,342.12,346.67
2017-11-18 07:00:00,0,1.96,343.01,346.66
2017-11-18 07:30:00,0.41,1,339.67,346.85
2017-11-18 08:00:00,4.82,1.56,339.74,347.14
2017-11-18 08:30:00,14.46,2.45,335.59,348.06
2017-11-18 09:00:00,30.11,3.59,327.84,348.71
2017-11-18 09:30:00,41.63,4.36,331.11,350.06
2017-11-18 10:00:00,73.54,7.73,334.32,352.56
2017-11-18 10:30:00,95.87,11.15,335.25,354.91
2017-11-18 11:00:00,126.09,13.85,332.03,356.7
2017-11-18 11:30:00,220.91,26.31,323.12,361.9
2017-11-18 12:00:00,180.08,18.82,332.65,362.44
2017-11-18 12:30:00,170.75,18.42,324.15,362.95
2017-11-18 13:00:00,150.92,16.57,322.02,363.62
2017-11-18 13:30:00,128.66,13.24,326.59,364.05
2017-11-18 14:00:00,60.93,5.98,334.7,361.39
2017-11-18 14:30:00,70.02,7.28,334.7,362.24
2017-11-18 15:00:00,75.57,8.19,330.9,362.67
2017-11-18 15:30:00,47.11,5.29,327.47,360.5
2017-11-18 16:00:00,21.8,3,328.83,356.95
2017-11-18 16:30:00,3.47,0.8,330.58,352.86
2017-11-18 17:00:00,0.01,0.48,333.66,351.83
2017-11-18 17:30:00,0,0.44,333.92,351.1
2017-11-18 18:00:00,0,0.49,332.05,350.84
2017-11-18 18:30:00,0,0.47,331.52,349.78
2017-11-18 19:00:00,0,0.45,331.26,349.35
2017-11-18 19:30:00,0,0.44,333.36,348.8
2017-11-18 20:00:00,0.01,0.54,334.6,348.7
2017-11-18 20:30:00,0.03,0.96,337.19,349.31
2017-11-18 21:00:00,0,3.43,347.66,348.93
2017-11-18 21:30:00,0,3.54,347.48,347.54
2017-11-18 22:00:00,0,2.74,346.6,347
2017-11-18 22:30:00,0,1.93,346.04,346.78
2017-11-18 23:00:00,0,1.41,345.56,346.15
2017-11-18 23:30:00,0.02,1.23,345.21,345.46
2017-11-19 00:00:00,0.06,1.61,345.1,345.19
2017-11-19 00:30:00,0.05,1.68,345.17,345.32
2017-11-19 01:00:00,0.58,2.29,345.35,345.75
2017-11-19 01:30:00,0.41,1.66,343.94,345.09
2017-11-19 02:00:00,0.3,1.71,343.73,344.38
2017-11-19 02:30:00,0.15,3.63,344.79,346.58
2017-11-19 03:00:00,0.02,3.42,340.55,347.39
2017-11-19 03:30:00,0,2.81,338.85,347.68
2017-11-19 04:00:00,0.1,3.12,338.16,347.57
2017-11-19 04:30:00,0.14,1.92,339.24,348.09
2017-11-19 05:00:00,0,2.5,339.61,347.89
2017-11-19 05:30:00,0.01,0.8,339.77,348.87
2017-11-19 06:00:00,0.02,0.79,338.64,348.91
2017-11-19 06:30:00,0,0.57,339.63,348.21
2017-11-19 07:00:00,0,0.53,340.63,348.33
2017-11-19 07:30:00,0,0.58,339.9,347.48
2017-11-19 08:00:00,0.06,0.28,338.48,347.69
2017-11-19 08:30:00,1.31,0.54,338.71,348.65
2017-11-19 09:00:00,5.9,0.28,339.65,347.43
2017-11-19 09:30:00,11.54,0.05,339.39,346.36
2017-11-19 10:00:00,16.53,0.25,339.65,345.78
2017-11-19 10:30:00,19.68,1.03,339.19,345.05
2017-11-19 11:00:00,21.04,1.51,338.69,345.04
2017-11-19 11:30:00,17.77,1.58,339.26,345.44
2017-11-19 12:00:00,20.59,1.69,340.73,346.67
2017-11-19 12:30:00,22.4,1.97,341.97,347.59
2017-11-19 13:00:00,22.25,1.95,342.74,347.33
2017-11-19 13:30:00,15.21,1.26,341.95,346.26
2017-11-19 14:00:00,13.95,1.61,341.67,345.71
2017-11-19 14:30:00,9.02,1.39,341.54,345.21
2017-11-19 15:00:00,6.06,1.19,342.39,345.4
2017-11-19 15:30:00,3.71,0.89,343.28,344.9
2017-11-19 16:00:00,2.88,0.39,343,345.9
2017-11-19 16:30:00,0.81,0.33,341.94,346.02
2017-11-19 17:00:00,0.08,0.27,340.68,344.66
2017-11-19 17:30:00,0.02,0.25,340.66,343.24
2017-11-19 18:00:00,0,0.12,340.43,342.46
2017-11-19 18:30:00,0.02,0.12,338.45,341.22
2017-11-19 19:00:00,0.08,0.08,337.79,340.99
2017-11-19 19:30:00,0.02,0.01,337.37,341.1
2017-11-19 20:00:00,0.08,0.01,336.18,340.89
2017-11-19 20:30:00,0.06,0.05,336.33,340.34
2017-11-19 21:00:00,0.07,0.07,335.34,339
2017-11-19 21:30:00,0.04,0.1,335.93,338.53
2017-11-19 22:00:00,0.11,0.21,336.63,338.64
2017-11-19 22:30:00,0,0.12,338.58,338.98
2017-11-19 23:00:00,0,0.06,335.83,336.97
2017-11-19 23:30:00,0,0.05,332.85,334.21
2017-11-20 00:00:00,0.3,0.18,332.09,333.41
2017-11-20 00:30:00,0.7,0.34,333.07,334.36
2017-11-20 01:00:00,0.8,0.37,333.55,335.09
2017-11-20 01:30:00,0.51,0.3,334.81,336.16
2017-11-20 02:00:00,0,0.05,335.68,336.51
2017-11-20 02:30:00,0,0.08,336.39,336.96
2017-11-20 03:00:00,0,0.05,336.96,337.49
2017-11-20 03:30:00,0,0.06,336.83,337.23
2017-11-20 04:00:00,0,0.15,336.93,337.38
2017-11-20 04:30:00,0,0.23,337.41,337.9
2017-11-20 05:00:00,0,0.19,337.41,337.96
2017-11-20 05:30:00,0,0.24,336.79,337.4
2017-11-20 06:00:00,0,0.33,336.64,337.08
2017-11-20 06:30:00,0,0.38,337.5,337.92
2017-11-20 07:00:00,0.01,0.28,338.18,338.64
2017-11-20 07:30:00,0.16,0.18,338.46,338.97
2017-11-20 08:00:00,1.69,0.36,338.69,339.16
2017-11-20 08:30:00,10.47,1.06,339.39,339.74
2017-11-20 09:00:00,27.65,2.41,341.18,341.21
2017-11-20 09:30:00,27.72,2.26,341.83,341.89
2017-11-20 10:00:00,92.26,8.59,344.65,344.24
2017-11-20 10:30:00,127.25,12.37,351.03,350.26
2017-11-20 11:00:00,45.94,3.7,346.8,346.87
2017-11-20 11:30:00,62.18,5.04,345.98,346.1
2017-11-20 12:00:00,68.7,5.43,348.58,348.61
2017-11-20 12:30:00,116.7,9.67,350.58,350.11
2017-11-20 13:00:00,107.35,8.62,352.77,352.74
2017-11-20 13:30:00,54.86,4.18,351.08,352.2
2017-11-20 14:00:00,38.92,3.28,350.5,351.09
2017-11-20 14:30:00,70.2,5.84,352.1,351.87
2017-11-20 15:00:00,72.97,7.34,349.98,353.01
2017-11-20 15:30:00,75.1,10.04,321.69,353.4
2017-11-20 16:00:00,60.03,14.27,311.36,353.07
2017-11-20 16:30:00,9.94,3.31,294.91,347.68
2017-11-20 17:00:00,0.28,0.89,304.34,345.81
2017-11-20 17:30:00,0,1.76,286.87,339.22
2017-11-20 18:00:00,0,1.95,295.25,334.23
2017-11-20 18:30:00,0,1.61,297.1,333.02
2017-11-20 19:00:00,0,1.67,299.84,332.95
2017-11-20 19:30:00,0,1.67,304.7,332.27
2017-11-20 20:00:00,0.16,1.46,317.59,331.69
2017-11-20 20:30:00,0,2.06,309.53,332.05
2017-11-20 21:00:00,0,1.09,315.44,334.44
2017-11-20 21:30:00,0,1.22,313.72,333.94
2017-11-20 22:00:00,0,1.04,315.95,332.53
2017-11-20 22:30:00,0,1.12,312.94,332.9
2017-11-20 23:00:00,0,1.16,312.73,332.47
2017-11-20 23:30:00,0,1.16,313.03,331.28
2017-11-21 00:00:00,0,1.55,311.54,328.43
2017-11-21 00:30:00,0,1.3,313.55,328.92
2017-11-21 01:00:00,0,1.13,314.12,328.11
2017-11-21 01:30:00,0,1.21,315,328.17
2017-11-21 02:00:00,0,0.75,314.01,327.41
2017-11-21 02:30:00,0,1.23,315.99,327.15
2017-11-21 03:00:00,0,0.9,321.07,330.91
2017-11-21 03:30:00,0.04,1.11,323.17,331.65
2017-11-21 04:00:00,0.33,1.09,322.52,332.03
2017-11-21 04:30:00,0.11,0.73,322.8,331.31
2017-11-21 05:00:00,0.11,0.74,323.81,329.68
2017-11-21 05:30:00,0.38,0.71,323.84,328.78
2017-11-21 06:00:00,1.79,1.07,329.3,331.83
2017-11-21 06:30:00,1.72,0.94,330.51,332.52
2017-11-21 07:00:00,0.64,1.44,333.54,333.57
2017-11-21 07:30:00,0.47,2.13,333.92,333.81
2017-11-21 08:00:00,1.31,1.07,334.08,333.86
2017-11-21 08:30:00,6.8,1.26,334.33,334.18
2017-11-21 09:00:00,14.07,1.67,335.3,335.35
2017-11-21 09:30:00,19.84,2.19,336.32,336.48
2017-11-21 10:00:00,21.41,2.12,337.09,337.31
2017-11-21 10:30:00,35.53,3.18,338.49,338.51
2017-11-21 11:00:00,39.18,3.88,338.92,338.93
2017-11-21 11:30:00,38.86,3.62,338.78,338.79
2017-11-21 12:00:00,43.35,3.92,339.55,339.56
2017-11-21 12:30:00,41.21,3.51,341.15,341.14
2017-11-21 13:00:00,39.76,3.38,342.01,341.98
2017-11-21 13:30:00,29.11,2.48,342.95,342.96
2017-11-21 14:00:00,23.9,2.11,343.73,343.78
2017-11-21 14:30:00,19.8,1.63,345.05,345.07
2017-11-21 15:00:00,11.53,0.95,345.51,345.53
2017-11-21 15:30:00,10.42,0.86,346.32,346.24
2017-11-21 16:00:00,5.11,0.43,347.02,346.82
2017-11-21 16:30:00,1.49,0.18,348.73,348.33
2017-11-21 17:00:00,0.4,0.06,350.47,350.04
2017-11-21 17:30:00,0.31,0.03,352.2,351.77
2017-11-21 18:00:00,0.16,0.02,353.15,352.59
2017-11-21 18:30:00,0.34,0.07,355.22,354.42
2017-11-21 19:00:00,0.66,0.42,364.13,362.98
2017-11-21 19:30:00,0.17,0.04,369.88,368.68
2017-11-21 20:00:00,0.13,0.05,372.28,371.38
2017-11-21 20:30:00,0.11,0.04,374.25,374.04
2017-11-21 21:00:00,0.12,0.05,368.7,368.12
2017-11-21 21:30:00,0.18,0.03,366.14,365.44
2017-11-21 22:00:00,0.31,0.06,364.51,363.81
2017-11-21 22:30:00,0.39,0.19,365.32,365.26
2017-11-21 23:00:00,0.4,0,360.11,362.18
2017-11-21 23:30:00,0.33,0.03,360.02,361.25
2017-11-22 00:00:00,0.48,0.01,364.53,361.6
2017-11-22 00:30:00,0.3,0.03,364.83,363
2017-11-22 01:00:00,0.37,0,368.15,364.19
2017-11-22 01:30:00,0.26,0.01,366.42,364.99
2017-11-22 02:00:00,0.11,0,365.7,365.19
2017-11-22 02:30:00,0.06,0,364.75,364.34
2017-11-22 03:00:00,0.21,0.01,365.41,365
2017-11-22 03:30:00,0.15,0.01,366.62,366.21
2017-11-22 04:00:00,0.08,0,366.76,366.31
2017-11-22 04:30:00,0.2,0.03,367.59,367.14
2017-11-22 05:00:00,0.06,0,367.81,366.91
2017-11-22 05:30:00,0.58,0.09,372.44,368.27
2017-11-22 06:00:00,0.3,0.13,372.14,370.3
2017-11-22 06:30:00,0.04,0,370.75,370.2
2017-11-22 07:00:00,0.16,0.04,371.15,369.83
2017-11-22 07:30:00,0.33,0.2,368.85,369.58
2017-11-22 08:00:00,3.34,0.54,372.09,375.92
2017-11-22 08:30:00,16.85,1.54,375.81,377.64
2017-11-22 09:00:00,15.83,1.21,377.05,375.93
2017-11-22 09:30:00,41.67,3.42,376.17,376.99
2017-11-22 10:00:00,35.27,2.99,379.51,379.64
2017-11-22 10:30:00,37.24,3.45,381.54,380.94
2017-11-22 11:00:00,75.13,6.33,381.72,381.49
2017-11-22 11:30:00,179.39,19.14,377.79,386.24
2017-11-22 12:00:00,103.42,7.04,371.3,387.73
2017-11-22 12:30:00,152.14,13.37,372.23,387.94
2017-11-22 13:00:00,87.12,4.91,376.56,387.46
2017-11-22 13:30:00,41.09,3.62,381.33,382.53
2017-11-22 14:00:00,34.95,4.97,380.88,382.14
2017-11-22 14:30:00,40.11,4.66,377.66,382.13
2017-11-22 15:00:00,38.33,4.22,374.75,381.56
2017-11-22 15:30:00,17.6,2.12,377.87,381.25
2017-11-22 16:00:00,9.53,1.43,376.02,380.23
2017-11-22 16:30:00,3.56,0.56,374,380.42
2017-11-22 17:00:00,0.17,0.02,374.63,381.14
2017-11-22 17:30:00,0.04,0.17,376.86,381.32
2017-11-22 18:00:00,0.02,0.1,378.21,380.74
2017-11-22 18:30:00,0.06,1.2,378.92,378.54
2017-11-22 19:00:00,0.05,0.53,380.01,380.73
2017-11-22 19:30:00,0,0.08,380.58,380.64
2017-11-22 20:00:00,0.02,0.13,375.53,381.76
2017-11-22 20:30:00,0.23,0.23,362.15,380.59
2017-11-22 21:00:00,0.02,0.29,354,379.6
2017-11-22 21:30:00,0.12,0.31,357.33,379.16
2017-11-22 22:00:00,0.13,0.06,357.7,377.75
2017-11-22 22:30:00,0,0.13,346.66,375.93
2017-11-22 23:00:00,0,0.33,338.8,372.79
2017-11-22 23:30:00,0.15,0.07,350.36,372.79
2017-11-23 00:00:00,0,0,343.48,373.88
2017-11-23 00:30:00,0,0,346.66,372.11
2017-11-23 01:00:00,0,0,350.32,370.7
2017-11-23 01:30:00,0.05,0,355.81,370.92
2017-11-23 02:00:00,0.01,0,349.51,371.2
2017-11-23 02:30:00,0,0,348.14,369.11
2017-11-23 03:00:00,0.02,0.58,347.24,369.3
2017-11-23 03:30:00,0,0.44,341.31,368.3
2017-11-23 04:00:00,0,0.44,341.91,367.62
2017-11-23 04:30:00,0,0.37,349.47,367.8
2017-11-23 05:00:00,0,0.28,356.71,366.07
2017-11-23 05:30:00,0,2.62,364.28,363.72
2017-11-23 06:00:00,0,1.74,361.82,361.78
2017-11-23 06:30:00,0,1.16,360.9,360.76
2017-11-23 07:00:00,0,0.73,360.48,359.84
2017-11-23 07:30:00,0.08,0.93,360.44,360
2017-11-23 08:00:00,1.62,1.17,360.88,359.67
2017-11-23 08:30:00,6.93,1.2,360.38,359.3
2017-11-23 09:00:00,11.37,1.47,360.67,360.28
2017-11-23 09:30:00,18.55,2.3,361.79,361.38
2017-11-23 10:00:00,32.48,3.46,362.57,362.15
2017-11-23 10:30:00,58.48,5.6,363.79,363.79
2017-11-23 11:00:00,56.42,6.35,359.22,365.22
2017-11-23 11:30:00,152.58,17.41,330.67,368.72
2017-11-23 12:00:00,142.08,16.47,327.8,371.17
2017-11-23 12:30:00,150.19,17.23,311.62,369.65
2017-11-23 13:00:00,322.68,55.71,280.24,374.64
2017-11-23 13:30:00,297.75,57.05,279.23,375.85
2017-11-23 14:00:00,264.25,44.07,280.03,375.89
2017-11-23 14:30:00,231.16,43.7,286.04,375.9
2017-11-23 15:00:00,134.71,22.25,291.9,371.9
2017-11-23 15:30:00,77.54,12.17,299.09,367.27
2017-11-23 16:00:00,28.44,4.04,307.43,362.88
2017-11-23 16:30:00,5.72,1.49,340.41,362.36
2017-11-23 17:00:00,0.09,0.5,344.69,362.37
2017-11-23 17:30:00,0.01,1.48,332.15,358.68
2017-11-23 18:00:00,0,0.83,320.41,354.84
2017-11-23 18:30:00,0.01,1.04,331.59,356.01
2017-11-23 19:00:00,0.01,1.07,314.21,356.54
2017-11-23 19:30:00,0,1.43,284.89,351.77
2017-11-23 20:00:00,0,1.66,290.47,350.21
2017-11-23 20:30:00,0,1.11,318.41,353.06
2017-11-23 21:00:00,0.01,0.82,325.9,354.85
2017-11-23 21:30:00,0,0.49,332,355.76
2017-11-23 22:00:00,0,0.43,332,355.9
2017-11-23 22:30:00,0,0.58,323.29,355.39
2017-11-23 23:00:00,0,0.59,323.21,355.03
2017-11-23 23:30:00,0,0.56,332.05,354.81
2017-11-24 00:00:00,0,0.58,329.03,354.65
2017-11-24 00:30:00,0,0.63,323.99,353.81
2017-11-24 01:00:00,0,0.61,325.06,353.4
2017-11-24 01:30:00,0,0.6,331.16,353.67
2017-11-24 02:00:00,0,0.45,333.76,354.09
2017-11-24 02:30:00,0,0.51,333.44,353.57
2017-11-24 03:00:00,0,0.71,333.08,353.14
2017-11-24 03:30:00,0,0.66,324.79,351.61
2017-11-24 04:00:00,0,0.66,328.94,351.63
2017-11-24 04:30:00,0,0.45,331.3,351.86
2017-11-24 05:00:00,0,0.46,327.28,351.05
2017-11-24 05:30:00,0,0.53,325.24,350.64
2017-11-24 06:00:00,0,0.59,323.33,349.99
2017-11-24 06:30:00,0,0.54,325.07,349.47
2017-11-24 07:00:00,0,0.66,326.82,349.41
2017-11-24 07:30:00,0,0.67,333.01,350.05
2017-11-24 08:00:00,1.15,2.18,340.29,350.03
2017-11-24 08:30:00,10.52,2.74,340.01,351.39
2017-11-24 09:00:00,23.18,3.25,344.1,352.44
2017-11-24 09:30:00,22.94,3.74,342.39,352.35
2017-11-24 10:00:00,28.6,3.96,337.92,352.41
2017-11-24 10:30:00,36.57,4.14,339.72,353.27
2017-11-24 11:00:00,28.76,3.46,339.44,353.4
2017-11-24 11:30:00,53.81,5.36,337.48,354.26
2017-11-24 12:00:00,38.56,4.19,338.01,354.37
2017-11-24 12:30:00,38.59,4.59,341.35,354.63
2017-11-24 13:00:00,48.37,5.52,339.79,355.08
2017-11-24 13:30:00,30.1,5.13,339.97,354.78
2017-11-24 14:00:00,24.2,4.32,340.66,354.78
2017-11-24 14:30:00,14.59,3.34,342.11,354.84
2017-11-24 15:00:00,11.48,3.23,343.94,354.67
2017-11-24 15:30:00,7.48,3.04,343.72,354.41
2017-11-24 16:00:00,2.67,1.98,345.17,354.27
2017-11-24 16:30:00,0.33,1.22,345.15,353.38
2017-11-24 17:00:00,0.42,1.05,335.27,352.55
2017-11-24 17:30:00,0.32,1.86,335.64,352.8
2017-11-24 18:00:00,0.03,1.5,339.82,353.19
2017-11-24 18:30:00,0,1.49,341.2,353.27
2017-11-24 19:00:00,0,0.83,340.29,353.61
2017-11-24 19:30:00,0,0.35,341.37,354.42
2017-11-24 20:00:00,0,0.29,340.66,354.7
2017-11-24 20:30:00,0,0.36,341.74,354.98
2017-11-24 21:00:00,0,0.3,340.62,355.01
2017-11-24 21:30:00,0,0.3,340.96,355.24
2017-11-24 22:00:00,0.05,0.33,341.89,355.46
2017-11-24 22:30:00,0.02,0.53,344.62,355.29
2017-11-24 23:00:00,0.01,0.3,345.42,355.84
2017-11-24 23:30:00,0,0.3,340.26,355.72
2017-11-25 00:00:00,0,0.3,340.36,356.01
2017-11-25 00:30:00,0,0.26,340.76,356.12
2017-11-25 01:00:00,0,0.25,339.83,356.1
2017-11-25 01:30:00,0,0.31,339.98,355.96
2017-11-25 02:00:00,0,0.33,341.29,356.14
2017-11-25 02:30:00,0,0.25,342.93,356.28
2017-11-25 03:00:00,0,0.45,343.9,356.42
2017-11-25 03:30:00,0,0.34,344.52,356.2
2017-11-25 04:00:00,0,0.36,343.1,356.23
2017-11-25 04:30:00,0,0.34,338.98,355.88
2017-11-25 05:00:00,0,0.29,341.9,356.2
2017-11-25 05:30:00,0,0.27,340.98,356.35
2017-11-25 06:00:00,0,0.3,333.53,355.71
2017-11-25 06:30:00,0,0.55,332.26,354.76
2017-11-25 07:00:00,0,0.45,328.87,354
2017-11-25 07:30:00,0,0.45,330.66,353.9
2017-11-25 08:00:00,1.7,0.71,331.75,352.66
2017-11-25 08:30:00,6.63,1.36,328.75,353.33
2017-11-25 09:00:00,14.1,2.09,329.59,353.56
2017-11-25 09:30:00,26.83,2.95,330.87,354.84
2017-11-25 10:00:00,42.63,4.27,332.95,356.24
2017-11-25 10:30:00,81.71,7.85,331.66,358.6
2017-11-25 11:00:00,128.4,13.05,328.59,362.34
2017-11-25 11:30:00,181.37,19.47,333.21,368.84
2017-11-25 12:00:00,116.01,11.01,337.34,366.59
2017-11-25 12:30:00,78.41,6.89,338.9,365.02
2017-11-25 13:00:00,70.9,7.02,344.2,364.17
2017-11-25 13:30:00,61.38,6.36,344.15,363.01
2017-11-25 14:00:00,50.09,4.48,342.79,363.29
2017-11-25 14:30:00,43.81,4.26,344.02,363.34
2017-11-25 15:00:00,23.26,3.73,345.09,361.23
2017-11-25 15:30:00,7.15,1.99,340.92,359.14
2017-11-25 16:00:00,7.57,1.36,337.7,357.95
2017-11-25 16:30:00,1.62,0.43,338.63,357.38
2017-11-25 17:00:00,0.03,0.38,341.01,357.64
2017-11-25 17:30:00,0,1.28,345.61,357.01
2017-11-25 18:00:00,0,4.08,352.15,353.92
2017-11-25 18:30:00,0.62,3.73,345.86,353.04
2017-11-25 19:00:00,0,3.33,349.37,352.45
2017-11-25 19:30:00,0,2.34,345.26,351.9
2017-11-25 20:00:00,0.07,1.55,346.23,351.31
2017-11-25 20:30:00,0.18,1.51,344.19,350.32
2017-11-25 21:00:00,0.48,2.12,345.63,349.88
2017-11-25 21:30:00,0.12,1.97,346.87,349.7
2017-11-25 22:00:00,0.1,2.23,347.01,350.52
2017-11-25 22:30:00,0.11,1.28,347.33,350.91
2017-11-25 23:00:00,0.17,0.8,348.68,350.96
2017-11-25 23:30:00,0,0.49,349.82,351.14
2017-11-26 00:00:00,0.75,0.71,346.5,351.86
2017-11-26 00:30:00,0.75,0.73,345.41,353.32
2017-11-26 01:00:00,0.67,0.7,346.57,353.36
2017-11-26 01:30:00,0.39,1.04,351.75,355.07
2017-11-26 02:00:00,1.97,0.88,349.98,356.86
2017-11-26 02:30:00,3.41,0.6,357.57,361.23
2017-11-26 03:00:00,0.46,0,350.32,359.67
2017-11-26 03:30:00,1.17,0.03,359.56,364.42
2017-11-26 04:00:00,0.4,0.47,366.57,369.23
2017-11-26 04:30:00,0.84,0.2,366.96,368.88
2017-11-26 05:00:00,0.81,0.04,365.72,367.5
2017-11-26 05:30:00,1.11,0.43,360.38,365.74
2017-11-26 06:00:00,0.38,0.22,362.51,366.32
2017-11-26 06:30:00,0.56,0.48,363.6,366.44
2017-11-26 07:00:00,0.09,0.58,361.7,365
2017-11-26 07:30:00,0.89,0.35,360.4,365.24
2017-11-26 08:00:00,2.14,0.4,353.42,364.42
2017-11-26 08:30:00,12.23,1.6,346.36,363.47
2017-11-26 09:00:00,92.17,20.26,305.69,363.89
2017-11-26 09:30:00,157.32,32.89,286.85,365.32
2017-11-26 10:00:00,87.19,11.65,310.2,364.74
2017-11-26 10:30:00,78.3,5.14,350.65,367.06
2017-11-26 11:00:00,52.57,2.6,348.6,366.7
2017-11-26 11:30:00,19.88,0.63,351.4,362.94
2017-11-26 12:00:00,25.49,2.92,354.57,359.24
2017-11-26 12:30:00,34.41,3.68,347.13,352.37
2017-11-26 13:00:00,23.27,3.1,343.63,347.39
2017-11-26 13:30:00,19.49,2.29,336.82,348.38
2017-11-26 14:00:00,24.2,3.02,330.11,349.86
2017-11-26 14:30:00,24.61,2.83,320.3,349.9
2017-11-26 15:00:00,28.67,2.8,320.55,350.43
